1251,457518618,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/94/bc/94bca550accb8a91ee844d859d866fca_best.jpg,Handsome stripes mark a modern tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>,Nordstrom,_striped,_silk,False
1512,462383910,49.5,Alfani Spectrum Joe Stripe Slim Tie,20,Alfani,http://bim.shopstyle.com/pim/14/13/141337c44b219add3e601f61d0325ae9_best.jpg,A dashing display of stripes. Cue signature looks with this slim silk tie from Alfani Spectrum. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani Spectrum stripe silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>,Macy's,_striped,_silk,False
1553,464438760,49.5,Calibrate Woven Silk Tie,0,,http://bim.shopstyle.com/pim/64/39/6439cf21b4e6ad034844c2224abfb71b_best.jpg,"A single stripe adds retro style to a pure silk slim tie with a subtle sheen. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1667,464926802,49.5,Michael Kors 'Mt. Supery Stripe' Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/e7/28/e7289f684fc79529849e3170cba08e60_best.jpg,"Handsome stripes mark a modern tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1681,450441788,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/a0/37/a0374fd9284606f81c2167951c8b9c1e_best.jpg,"Sharp stripes define a versatile tie cut from pure silk. <ul> <li>3 1/2"" width; 59"" length (size Regular).</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1690,457289198,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/f3/46/f3468e317733789265e1ff291ad01bd2_best.jpg,"Bold stripes angle across a handsome tie cut from pure silk. <ul> <li>3 1/2"" width; 63"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1693,441247637,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/34/2a/342a842f78a6ca6fedf1832fac606327_best.jpg,"Diagonal stripes add a bit of color to a smart tie made in America from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1714,464929397,49.5,Michael Kors Woven Silk Blend Tie,391,Michael Kors,http://bim.shopstyle.com/pim/19/80/1980d1c2a493493afa638fae619b30ea_best.jpg,"Distinctive stripes lend handsome dimension to a smart silk-blend tie crafted in the USA. <ul> <li>3 1/4"" width; 58"" length (size Regular).</li> <li>3 3/4"" width; 64"" length (size X-Long).</li> <li>60% silk, 35% polyester, 5% wool.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_polyester,False
1716,457289632,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/22/42/224291710c6d49faefe4e3c2002e21c6_best.jpg,"Crisp stripes angle across a handsome tie cut from pure, lustrous silk. <ul> <li>3 1/2"" width; 63"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
1728,437343386,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/22/49/2249f37e30137f675dd0c7d803f5d919_best.jpg,"Handsome stripes line a fine tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
